timestamp,x,y,z
31:45.1,8,1020,-312
31:45.2,12,1000,-276
31:45.3,-4,996,-296
31:45.4,0,1012,-312
31:45.5,8,1024,-280
31:45.6,12,1032,-284
31:45.7,8,972,-204
31:45.8,4,1000,-208
31:45.9,-24,1020,-268
31:46.0,-16,1036,-252
31:46.1,-32,1040,-292
31:46.2,-32,1044,-340
31:46.3,-216,1028,-512
31:46.4,-108,1020,-196
31:46.5,-56,1016,-380
31:46.6,-32,992,-272
31:46.7,4,1024,-248
31:46.8,104,1028,-304
31:46.9,64,1040,-312
31:47.0,-4,1000,-384
31:47.1,32,1036,-248
31:47.2,20,1008,-372
31:47.3,16,1024,-360
31:47.4,36,1004,-172
31:47.5,84,1000,76
31:47.6,16,1024,-256
31:47.7,24,1068,-184
31:47.8,0,1016,-124
31:47.9,108,1004,16
31:48.0,136,1016,12
31:48.1,84,1056,4
31:48.2,108,1052,164
31:48.3,204,1092,-188
31:48.4,192,1092,68
31:48.5,296,1096,348
31:48.6,216,1108,-8
31:48.7,108,1068,-36
31:48.8,-24,1004,-240
31:48.9,-12,996,-240
31:49.0,-276,1108,-308
31:49.1,-180,1036,-136
31:49.2,-188,1036,-176
31:49.4,-24,956,-264
31:49.5,-56,1084,-104
31:49.6,-16,964,-108
31:49.7,-112,1032,-172
31:49.8,-52,1084,0
31:49.9,116,1160,-148
31:50.0,64,1144,-160
31:50.1,-44,888,-148
31:50.2,240,1040,-524
31:50.3,284,1216,44
31:50.4,200,1204,256
31:50.5,80,1068,-264
31:50.6,68,1172,-8
31:50.7,20,1076,-32
31:50.8,-88,1016,-16
31:50.9,-24,1080,52
31:51.0,56,1060,48
31:51.1,168,1056,-20
31:51.2,132,1040,-8
31:51.3,112,1028,32
31:51.4,68,1012,92
31:51.5,56,1032,-32
31:51.6,28,1032,12
31:51.7,60,1084,12
31:51.8,0,1088,12
31:51.9,-12,1080,-12
31:52.0,-36,1056,12
31:52.1,-20,1040,-12
31:52.2,-48,1020,-20
31:52.3,-40,1044,-20
31:52.4,-40,1044,-4
31:52.5,-40,1040,-16
31:52.6,-16,1120,160
31:52.7,-28,988,244
31:52.8,-4,964,208
31:52.9,24,924,100
31:53.0,-32,1068,-116
31:53.1,16,1028,72
31:53.2,20,996,64
31:53.3,4,1108,-172
31:53.4,48,1020,-40
31:53.5,40,1024,8
31:53.6,60,988,96
31:53.8,64,1012,-92
31:53.9,60,1004,-84
31:54.0,148,1040,92
31:54.1,148,1088,32
31:54.2,152,1084,-4
31:54.3,412,996,-452
31:54.4,276,780,-92
31:54.5,336,876,-44
31:54.6,340,988,160
31:54.7,412,880,-48
31:54.8,336,988,-96
31:54.9,384,1036,-44
31:55.0,320,936,-196
31:55.1,360,1084,12
31:55.2,248,1064,36
31:55.3,236,996,-20
31:55.4,200,896,-48
31:55.5,236,1032,56
31:55.6,204,1116,80
31:55.7,188,1016,-20
31:55.8,256,1028,-116
31:55.9,224,1060,104
31:56.0,188,1032,32
31:56.1,180,1004,48
31:56.2,160,984,72
31:56.3,148,1008,40
31:56.4,132,1012,36
31:56.5,132,1044,56
31:56.6,120,1052,0
31:56.7,104,1048,16
31:56.8,112,1060,20
31:56.9,116,1052,16
31:57.0,104,1056,-4
31:57.1,96,1056,-4
31:57.2,100,1044,32
31:57.3,108,1040,-8
31:57.4,108,1076,-44
31:57.5,104,1068,44
31:57.6,72,1024,56
31:57.7,104,1036,-68
31:57.8,52,1016,4
31:57.9,92,1048,40
31:58.1,108,1056,-52
31:58.2,148,1020,64
31:58.3,184,1048,12
31:58.4,104,1052,-8
31:58.5,80,1060,112
31:58.6,84,984,116
31:58.7,104,1004,64
31:58.8,100,1020,0
31:58.9,104,1028,24
31:59.0,112,1040,44
31:59.1,104,1076,8
31:59.2,80,1040,8
31:59.3,92,1004,-24
31:59.4,112,1004,-20
31:59.5,120,1032,4
31:59.6,124,1036,0
31:59.7,124,1064,-24
31:59.8,120,1068,-40
31:59.9,120,1060,-12
32:00.0,124,1052,-20
32:00.1,128,1036,8
32:00.2,124,1040,-12
32:00.3,124,1040,-8
32:00.4,124,1036,4
32:00.5,124,1020,40
32:00.6,136,1048,40
32:00.7,128,1040,84
32:00.8,128,1040,84
32:00.9,108,988,112
32:01.0,108,984,48
32:01.1,116,1016,60
32:01.2,100,1020,52
32:01.3,92,1036,40
32:01.4,96,1080,36
32:01.5,88,1040,48
32:01.6,124,1108,76
32:01.7,132,1048,84
32:01.8,40,936,-32
32:01.9,-84,1076,32
32:02.0,-164,1160,-32
32:02.1,-192,1124,56
32:02.2,-156,1060,52
32:02.3,-84,1032,40
32:02.5,-24,1008,76
32:02.6,28,996,16
32:02.7,44,1000,128
32:02.8,52,1032,48
32:02.9,76,1052,68
32:03.0,88,1060,68
32:03.1,76,1064,32
32:03.2,60,996,200
32:03.3,100,1076,-32
32:03.4,104,1060,68
32:03.5,80,996,216
32:03.6,96,1032,8
32:03.7,100,1036,60
32:03.8,92,1056,24
32:03.9,100,1048,72
32:04.0,96,1036,56
32:04.1,92,1048,68
32:04.2,88,1040,84
32:04.3,84,1032,76
32:04.4,92,1048,84
32:04.5,92,1032,76
32:04.6,84,1024,92
32:04.7,76,1044,80
32:04.8,84,1040,76
32:04.9,84,1044,56
32:05.0,84,1032,80
32:05.1,72,1044,84
32:05.2,68,1044,76
32:05.3,80,1044,60
32:05.4,72,1032,64
32:05.5,68,1032,68
32:05.6,68,1044,76
32:05.7,72,1040,60
32:05.8,80,1040,56
32:05.9,80,1048,44
32:06.0,76,1040,64
32:06.1,72,1032,96
32:06.2,80,1048,-12
32:06.3,84,1048,44
32:06.4,84,1048,40
32:06.5,108,1056,24
32:06.6,116,1012,-24
32:06.8,88,996,-4
32:06.9,20,1036,-56
32:07.0,-28,1104,-4
32:07.1,-80,1120,-60
32:07.2,-84,1072,-8
32:07.3,-76,1036,0
32:07.4,-56,1028,4
32:07.5,-56,1032,12
32:07.6,-52,1036,4
32:07.7,-52,1040,12
32:07.8,-48,1044,24
32:07.9,-64,1036,20
32:08.0,-24,1100,56
32:08.1,-12,1076,24
32:08.2,32,1032,36
32:08.3,60,1028,56
32:08.4,40,1008,64
32:08.5,40,1036,44
32:08.6,24,1028,68
32:08.7,0,1024,116
32:08.8,-56,1084,128
32:08.9,-20,1064,188
32:09.0,-68,1064,452
32:09.1,24,1116,384
32:09.2,8,996,300
32:09.3,-24,1152,100
32:09.4,44,1020,604
32:09.5,160,808,116
32:09.6,328,820,-28
32:09.7,400,788,120
32:09.8,380,772,380
32:09.9,372,940,160
32:10.0,312,1040,64
32:10.1,296,1008,84
32:10.2,276,1016,112
32:10.3,272,1004,144
32:10.4,268,1036,88
32:10.5,260,1028,120
32:10.6,256,1020,96
32:10.7,244,1020,108
32:10.8,256,1024,76
32:10.9,196,1020,32
32:11.0,216,1012,116
32:11.2,224,1020,76
32:11.3,228,988,76
32:11.4,256,956,40
32:11.5,248,808,156
32:11.6,220,656,132
32:11.7,-224,1076,-160
32:11.8,-396,1164,492
32:11.9,-404,1116,160
32:12.0,-308,1108,0
32:12.1,-248,896,216
32:12.2,-216,920,120
32:12.3,-176,988,52
32:12.4,-168,968,64
32:12.5,-264,1060,36
32:12.6,-400,1272,92
32:12.7,-424,1128,-44
32:12.8,-288,1228,124
32:12.9,-136,916,196
32:13.0,36,796,-88
32:13.1,144,1128,-136
32:13.2,4,1260,-132
32:13.3,-68,1220,-76
32:13.4,0,1024,-96
32:13.5,52,1036,-76
32:13.6,-8,1028,112
32:13.7,52,1100,-72
32:13.8,60,1060,20
32:13.9,88,1028,-20
32:14.0,36,1056,144
32:14.1,132,1048,160
32:14.2,164,1048,140
32:14.3,220,1008,284
32:14.4,272,868,124
32:14.5,284,924,168
32:14.6,148,1008,156
32:14.7,168,1140,48
32:14.8,128,1056,124
32:14.9,84,1064,84
32:15.0,116,1076,48
32:15.1,112,1052,80
32:15.2,108,1040,56
32:15.3,112,1036,40
32:15.5,104,1028,76
32:15.6,96,1036,72
32:15.7,96,1036,72
32:15.8,88,1044,64
32:15.9,84,1032,84
32:16.0,88,1032,76
32:16.1,112,1016,76
32:16.2,72,1136,60
32:16.3,88,1152,124
32:16.4,68,1052,172
32:16.5,88,1044,188
32:16.6,128,1040,188
32:16.7,148,972,208
32:16.8,128,916,108
32:16.9,88,928,112
32:17.0,36,1076,108
32:17.1,8,1112,88
32:17.2,8,1092,104
32:17.3,-4,1028,92
32:17.4,-4,1052,64
32:17.5,0,1032,104
32:17.6,12,1016,16
32:17.7,4,1060,32
32:17.8,24,1060,76
32:17.9,28,976,124
32:18.0,28,1032,108
32:18.1,48,1004,-4
32:18.2,56,1096,-16
32:18.3,52,1088,52
32:18.4,48,1100,40
32:18.5,60,1092,-44
32:18.6,68,1092,68
32:18.7,60,1088,36
32:18.8,36,1040,96
32:18.9,16,1076,12
32:19.0,24,1032,80
32:19.1,20,1016,36
32:19.2,24,1032,16
32:19.3,28,1036,20
32:19.4,24,1032,24
32:19.5,16,1032,20
32:19.6,20,1016,32
32:19.7,16,1032,12
32:19.9,16,1048,8
32:20.0,0,1060,8
32:20.1,-4,1052,-48
32:20.2,8,1020,-36
32:20.3,-4,1020,-48
32:20.4,-20,968,-12
32:20.5,-8,1060,-68
32:20.6,-8,1048,-44
32:20.7,-12,1056,-4
32:20.8,4,1040,-156
32:20.9,-132,972,-56
32:21.0,-200,1040,-72
32:21.1,-188,812,208
32:21.2,68,1188,688
32:21.3,-76,1228,-212
32:21.4,-68,1128,-304
32:21.5,-52,952,-688
32:21.6,20,1004,-224
32:21.7,28,1140,-24
32:21.8,48,1064,-76
32:21.9,-36,1024,-112
32:22.0,-12,1060,-48
32:22.1,-88,920,-80
32:22.2,-192,1240,-304
32:22.3,-176,1060,-112
32:22.4,-220,988,-104
32:22.5,-16,1324,-208
32:22.6,108,1100,108
32:22.7,-48,1084,-76
32:22.8,-140,968,-120
32:22.9,-44,1024,128
32:23.0,-152,1100,-104
32:23.1,-124,1092,24
32:23.2,-128,1096,368
32:23.3,-128,872,184
32:23.4,-176,816,268
32:23.5,-80,1064,436
32:23.6,-176,1048,428
32:23.7,104,960,-108
32:23.8,-24,792,20
32:23.9,-216,1072,-124
32:24.0,-168,1184,-72
32:24.2,-204,1092,176
32:24.3,-168,1056,364
32:24.4,-80,900,336
32:24.5,-144,1184,300
32:24.6,-120,1176,252
32:24.7,60,1024,264
32:24.8,-40,976,192
32:24.9,-52,1064,280
32:25.0,80,1008,352
32:25.1,0,980,536
32:25.2,192,1508,480
32:25.3,-52,1436,440
32:25.4,124,1128,108
32:25.5,48,1148,108
32:25.6,32,1096,68
32:25.7,4,1068,56
32:25.8,-20,1036,96
32:25.9,-52,1024,84
32:26.0,-60,1064,140
32:26.1,-60,1068,132
32:26.2,-72,1044,80
32:26.3,-76,1088,48
32:26.4,-112,1108,124
32:26.5,-120,1052,100
32:26.6,-124,1112,144
32:26.7,-132,1036,12
32:26.8,-140,1012,-32
32:26.9,-152,1048,72
32:27.0,-144,1128,40
32:27.1,-132,992,12
32:27.2,-120,1020,-20
32:27.3,-148,936,-8
32:27.4,-148,976,-64
32:27.5,-92,1100,104
32:27.6,-92,932,-4
32:27.7,-124,1028,84
32:27.8,-196,1104,-64
32:27.9,-176,1008,20
32:28.0,-160,1084,112
32:28.1,-164,980,-88
32:28.2,-84,1504,-80
32:28.3,-104,1264,-36
32:28.4,-144,1136,-8
32:28.6,-152,1080,-56
32:28.7,-160,1060,-40
32:28.8,-144,1036,4
32:28.9,-156,1028,-104
32:29.0,-148,1064,-28
32:29.1,-136,1068,-20
32:29.2,-148,1044,-68
32:29.3,-140,1024,-40
32:29.4,-152,1044,-28
32:29.5,-144,1044,-56
32:29.6,-140,1036,-40
32:29.7,-144,1040,-124
32:29.8,-136,1032,-116
32:29.9,-128,984,-132
32:30.0,-116,1028,-124
32:30.1,-104,1020,-92
32:30.2,-76,1052,-156
32:30.3,-80,1068,-100
32:30.4,-48,1052,-140
32:30.5,-56,1048,-84
32:30.6,-64,1012,-136
32:30.7,-16,1108,-176
32:30.8,-20,1072,-144
32:30.9,-8,1040,-104
32:31.0,8,1060,-44
32:31.1,16,1036,-132
32:31.2,36,1072,-84
32:31.3,24,1068,-88
32:31.4,32,1064,-108
32:31.5,44,1044,-112
32:31.6,76,1072,56
32:31.7,100,1072,-80
32:31.8,144,1052,-96
32:31.9,180,1020,-12
32:32.0,208,1028,-156
32:32.1,200,1056,-120
32:32.2,196,1000,-112
32:32.3,180,1048,-112
32:32.4,168,1024,-104
32:32.5,152,1008,-84
32:32.6,132,1028,-116
32:32.7,132,1064,-132
32:32.9,104,1080,-160
32:33.0,80,1072,-184
32:33.1,72,1080,-164
32:33.2,56,1036,-176
32:33.3,68,1028,-232
32:33.4,72,1048,-148
32:33.5,48,1032,-156
32:33.6,56,1028,-204
32:33.7,56,1020,-156
32:33.8,48,1020,-176
32:33.9,44,1004,-176
32:34.0,52,988,-160
32:34.1,76,964,-216
32:34.2,56,976,-56
32:34.3,-20,864,-76
32:34.4,20,1120,8
32:34.5,64,1212,-168
32:34.6,100,964,-24
32:34.7,88,900,36
32:34.8,40,972,-180
32:34.9,-52,928,20
32:35.0,-128,1036,-64
32:35.1,-144,1104,-48
32:35.2,-88,1024,-68
32:35.3,-96,1008,-100
32:35.4,-60,964,-156
32:35.5,-60,848,-160
32:35.6,-12,964,-168
32:35.7,-40,972,-144
32:35.8,-56,908,-140
32:35.9,-92,820,-148
32:36.0,-172,828,-132
32:36.1,-164,932,-96
32:36.2,-156,848,-44
32:36.3,-244,672,-204
32:36.4,-372,676,20
32:36.5,-444,876,316
32:36.6,-424,1016,84
32:36.7,-452,992,-12
32:36.8,-448,936,32
32:36.9,-400,932,12
32:37.0,-420,932,32
32:37.1,-400,936,12
32:37.3,-384,936,16
32:37.4,-420,952,20
32:37.5,-408,976,92
32:37.6,-404,928,40
32:37.7,-404,920,68
32:37.8,-372,968,16
32:37.9,-380,968,8
32:38.0,-360,972,0
32:38.1,-348,964,48
32:38.2,-348,960,12
32:38.3,-352,980,12
32:38.4,-352,976,44
32:38.5,-356,1016,-24
32:38.6,-356,968,16
32:38.7,-364,924,16
32:38.8,-360,960,-16
32:38.9,-368,988,-44
32:39.0,-360,980,-44
32:39.1,-368,948,-48
32:39.2,-376,944,-20
32:39.3,-368,944,-20
32:39.4,-344,956,-32
32:39.5,-360,996,28
32:39.6,-360,940,-20
32:39.7,-384,940,28
32:39.8,-380,980,-96
32:39.9,-380,1040,-24
32:40.0,-360,1008,-16
32:40.1,-304,1020,20
32:40.2,-136,1076,36
32:40.3,-88,1088,-68
32:40.4,-24,1040,-88
32:40.5,56,1012,24
32:40.6,36,964,-72
32:40.7,48,988,24
32:40.8,52,984,8
32:40.9,56,992,-80
32:41.0,36,984,-100
32:41.1,-32,912,140
32:41.2,-48,948,-100
32:41.3,-64,944,-344
32:41.4,-124,1032,-152
32:41.6,-220,996,-8
32:41.7,-248,1012,-180
32:41.8,-188,1116,-240
32:41.9,-96,1044,-80
32:42.0,-144,1036,-152
32:42.1,-68,1024,-140
32:42.2,24,1160,-200
32:42.3,-52,1104,-168
32:42.4,76,1096,-272
32:42.5,-4,972,-192
32:42.6,-164,1056,-204
32:42.7,-152,1028,-156
32:42.8,-160,980,-136
32:42.9,-96,1012,-204
32:43.0,-48,1180,-148
32:43.1,-44,1156,72
32:43.2,-144,936,-100
32:43.3,-52,1068,52
32:43.4,-12,1060,-140
32:43.5,-56,1088,-152
32:43.6,36,1188,-172
32:43.7,-188,1048,-216
32:43.8,-280,820,-216
32:43.9,-188,948,-204
32:44.0,-276,1044,-144
32:44.1,-292,1008,-348
32:44.2,-316,924,-96
32:44.3,-340,1084,12
32:44.4,-336,1008,-52
32:44.5,-348,1060,16
32:44.6,-272,944,88
32:44.7,-244,984,0
32:44.8,-208,980,24
32:44.9,-228,984,12
32:45.0,-224,1068,-4
32:45.1,-192,1020,24
32:45.2,-156,948,-96
32:45.3,-148,1036,-152
32:45.4,-100,1076,0
32:45.5,-52,1016,40
32:45.6,-12,1032,-112
32:45.7,84,976,-164
32:45.8,64,1132,-408
32:46.0,-32,1204,-112
32:46.1,328,928,116
32:46.2,260,792,-260
32:46.3,252,964,-148
32:46.4,224,964,-28
32:46.5,184,980,-84
32:46.6,160,900,-68
32:46.7,116,1060,-88
32:46.8,64,1068,-88
32:46.9,28,1120,-20
32:47.0,-8,1024,40
32:47.1,-4,1088,-72
32:47.2,-20,1140,-120
32:47.3,-28,1080,44
32:47.4,-40,1048,-76
32:47.5,-36,1028,-32
32:47.6,-36,1040,-52
32:47.7,-32,1044,-64
32:47.8,-36,1048,-76
32:47.9,-32,1064,-64
32:48.0,-36,1060,-60
32:48.1,-28,1052,-40
32:48.2,-16,1056,-36
32:48.3,-20,1052,-48
32:48.4,-16,1084,-40
32:48.5,-24,1100,-20
32:48.6,-28,1064,-64
32:48.7,-20,1052,-72
32:48.8,-32,1064,-64
32:48.9,-24,1060,-8
32:49.0,-28,1032,-56
32:49.1,-32,1004,-40
32:49.2,-32,1020,-28
32:49.3,-36,1024,-24
32:49.4,-40,996,-24
32:49.5,-44,1116,-80
32:49.6,-16,1044,-28
32:49.7,-24,1000,52
32:49.8,-32,984,-136
32:49.9,-64,1052,-168
32:50.0,-68,1024,-40
32:50.1,-72,1028,-20
32:50.3,-48,1036,-48
32:50.4,-128,1040,-76
32:50.5,-140,1064,88
32:50.6,-100,1200,120
32:50.7,-60,1000,124
32:50.8,-24,976,-172
32:50.9,-12,980,-28
32:51.0,-4,1000,-32
32:51.1,20,1056,-116
32:51.2,48,1056,-92
32:51.3,76,1052,-44
32:51.4,76,1068,-112
32:51.5,84,1020,-120
32:51.6,96,1032,-80
32:51.7,96,1028,-48
32:51.8,96,1104,-32
32:51.9,68,1052,-104
32:52.0,72,956,-28
32:52.1,104,1004,-80
32:52.2,108,1036,-48
32:52.3,96,1076,-132
32:52.4,96,1064,-52
32:52.5,116,1040,-20
32:52.6,112,1036,-36
32:52.7,112,1052,-44
32:52.8,112,1048,-36
32:52.9,92,1040,-72
32:53.0,92,1064,-32
32:53.1,92,1016,0
32:53.2,92,1008,-12
32:53.3,100,1004,-16
32:53.4,92,1028,-40
32:53.5,100,1000,-12
32:53.6,96,1108,-60
32:53.7,88,1084,96
32:53.8,72,1072,16
32:53.9,60,1052,-8
32:54.0,108,1048,80
32:54.1,80,1036,28
32:54.2,80,1044,64
32:54.3,72,1040,40
32:54.4,64,1056,40
32:54.5,60,1040,40
32:54.7,68,1020,36
32:54.8,64,1032,48
32:54.9,64,1040,32
32:55.0,64,1036,52
32:55.1,72,1044,4
32:55.2,72,1040,20
32:55.3,64,1048,20
32:55.4,68,1064,12
32:55.5,64,1048,-4
32:55.6,64,1072,-8
32:55.7,52,1084,-12
32:55.8,68,1072,88
32:55.9,48,1032,36
32:56.0,60,1000,8
32:56.1,64,1016,12
32:56.2,56,1020,-8
32:56.3,64,1072,16
32:56.4,64,1056,20
32:56.5,52,1052,24
32:56.6,64,1024,8
32:56.7,56,1048,-16
32:56.8,52,1048,12
32:56.9,52,1048,28
32:57.0,48,1084,20
32:57.1,44,1052,8
32:57.2,44,1056,12
32:57.3,52,1032,16
32:57.4,40,1024,40
32:57.5,44,1016,44
32:57.6,44,992,48
32:57.7,40,1032,48
32:57.8,56,1048,36
32:57.9,68,1020,136
32:58.0,20,1000,0
32:58.1,36,1092,48
32:58.2,12,1056,36
32:58.3,-12,984,76
32:58.4,8,944,96
32:58.5,0,992,4
32:58.6,-28,992,68
32:58.7,16,1028,44
32:58.8,20,1064,20
32:59.0,-32,1036,36
32:59.1,16,1052,12
32:59.2,-4,1072,-84
32:59.3,-16,1080,48
32:59.4,-8,1052,4
32:59.5,0,1060,-12
32:59.6,-8,1040,-12
32:59.7,-36,1096,0
32:59.8,-48,1004,-24
32:59.9,-76,1032,-16
33:00.0,-84,1040,32
33:00.1,-116,1048,-136
33:00.2,-100,1004,92
33:00.3,-76,992,128
33:00.4,-84,968,48
33:00.5,-76,1008,32
33:00.6,-76,1004,24
33:00.7,-108,1044,4
33:00.8,-108,1004,-72
33:00.9,-108,900,-4
33:01.0,-188,976,-68
33:01.1,-268,1040,-68
33:01.2,-304,1000,-60
33:01.3,-324,988,-36
33:01.4,-316,964,-84
33:01.5,-320,968,-68
33:01.6,-320,984,-68
33:01.7,-312,968,-32
33:01.8,-288,972,-20
33:01.9,-284,968,-52
33:02.0,-264,992,-32
33:02.1,-264,1008,-92
33:02.2,-320,988,-80
33:02.3,-320,1016,-76
33:02.4,-308,1000,-84
33:02.5,-284,1000,-92
33:02.6,-260,1012,-64
33:02.7,-244,1000,-68
33:02.8,-248,996,-72
33:02.9,-256,1004,-84
33:03.0,-252,996,-72
33:03.1,-260,1020,-72
33:03.2,-256,1008,-68
33:03.4,-244,1000,-44
33:03.5,-260,1016,-120
33:03.6,-248,1016,-48
33:03.7,-248,992,-68
33:03.8,-244,992,-40
33:03.9,-248,1012,-52
33:04.0,-248,1016,-44
33:04.1,-244,1076,-36
33:04.2,-252,1080,44
33:04.3,-228,1044,-24
33:04.4,-224,1016,24
33:04.5,-216,1032,-12
33:04.6,-208,1028,-32
33:04.7,-208,1020,4
33:04.8,-192,992,0
33:04.9,-212,996,-88
33:05.0,-140,1088,-224
33:05.1,-184,1128,-212
33:05.2,-112,1028,-56
33:05.3,-40,1032,-36
33:05.4,-4,1116,-168
33:05.5,-28,1120,-36
33:05.6,56,1172,60
33:05.7,-116,856,44
33:05.8,-88,1112,40
33:05.9,40,1324,-40
33:06.0,-36,1040,264
33:06.1,-24,1028,216
33:06.2,-20,1064,12
33:06.3,0,1088,264
33:06.4,-92,1036,292
33:06.5,-348,1108,236
33:06.6,-32,1112,-12
33:06.7,-132,948,332
33:06.8,-100,1236,200
33:06.9,-140,1352,240
33:07.0,-500,740,-884
33:07.1,-412,1232,196
33:07.2,-208,1024,-112
33:07.3,-408,1292,40
33:07.4,-200,1160,-88
33:07.5,-140,1132,4
33:07.7,-84,1060,0
33:07.8,-92,1044,4
33:07.9,-108,1032,-16
33:08.0,-120,1032,8
33:08.1,-116,1036,4
33:08.2,-116,1036,24
33:08.3,-128,1032,4
33:08.4,-128,1032,12
33:08.5,-128,1040,16
33:08.6,-124,1020,-8
33:08.7,-136,1012,12
33:08.8,-152,1004,-8
33:08.9,-140,1036,32
33:09.0,-140,1028,4
33:09.1,-144,1024,-24
33:09.2,-128,1016,-4
33:09.3,-128,1024,28
33:09.4,-116,1028,4
33:09.5,-120,1012,36
33:09.6,-128,1040,12
33:09.7,-124,1036,-20
33:09.8,-132,1044,4
33:09.9,-120,1052,8
33:10.0,-124,1036,32
33:10.1,-132,1024,16
33:10.2,-124,1032,-24
33:10.3,-152,1016,-100
33:10.4,-112,1084,-60
33:10.5,-172,1068,-48
33:10.6,-180,1028,-20
33:10.7,-168,1008,-52
33:10.8,-172,1020,-60
33:10.9,-180,1036,-36
33:11.0,-160,992,-100
33:11.1,-84,1052,-128
33:11.2,-112,1076,-56
33:11.3,-176,1008,-88
33:11.4,-160,1008,-132
33:11.5,-164,1196,-172
33:11.6,-228,1196,-172
33:11.7,-208,1108,-124
33:11.8,-236,1020,-100
33:12.0,-224,1044,-104
33:12.1,-216,944,-152
33:12.2,-208,988,-196
33:12.3,-212,1032,-156
33:12.4,-220,1032,-116
33:12.5,-200,1000,-124
33:12.6,-184,1008,-64
33:12.7,-188,1008,-76
33:12.8,-176,952,-84
33:12.9,-172,896,-80
33:13.0,-164,960,-160
33:13.1,-172,984,-20
33:13.2,-164,980,-124
33:13.3,-144,980,-28
33:13.4,-148,988,-52
33:13.5,-160,964,-44
33:13.6,-152,1020,-12
33:13.7,-148,968,-52
33:13.8,-144,992,-76
33:13.9,-144,1008,-116
33:14.0,-132,1016,-112
33:14.1,-120,1036,-116
33:14.2,-116,1048,-108
33:14.3,-124,1028,-96
33:14.4,-160,1312,-328
33:14.5,24,1400,280
33:14.6,-24,732,-224
33:14.7,152,884,32
33:14.8,300,836,4
33:14.9,384,980,524
33:15.0,324,1032,-48
33:15.1,272,1024,-44
33:15.2,248,1016,-68
33:15.3,232,1032,-72
33:15.4,216,1024,-96
33:15.5,208,1000,-128
33:15.6,184,1060,-180
33:15.7,172,1068,-152
33:15.8,160,1048,-156
33:15.9,168,1044,-164
33:16.0,148,988,-212
33:16.1,176,1036,-148
33:16.2,192,1020,-156
33:16.4,212,1008,-164
33:16.5,224,1124,-128
33:16.6,212,1132,-592
33:16.7,208,1076,-204
33:16.8,196,1024,-96
33:16.9,176,1028,-120
33:17.0,156,1060,-108
33:17.1,120,1032,-52
33:17.2,100,1064,-132
33:17.3,72,1068,-64
33:17.4,64,1068,-84
33:17.5,64,1052,-84
33:17.6,56,1040,-64
33:17.7,64,1032,-64
33:17.8,60,1036,-140
33:17.9,80,980,-120
33:18.0,92,1004,-352
33:18.1,-20,1104,-212
33:18.2,68,1080,-132
33:18.3,64,1048,-276
33:18.4,136,1044,-172
33:18.5,164,1120,-28
33:18.6,248,1080,-48
33:18.7,152,1068,40
33:18.8,64,964,-64
33:18.9,160,1048,-80
33:19.0,276,1048,-212
33:19.1,104,1052,-24
33:19.2,208,1024,-136
33:19.3,8,1036,172
33:19.4,284,1008,24
33:19.5,104,1188,352
33:19.6,384,1004,-180
33:19.7,80,1152,208
33:19.8,0,1036,-104
33:19.9,-224,1064,144
33:20.0,-256,1052,-36
33:20.1,-300,1084,-44
33:20.2,-308,1068,24
33:20.3,-288,1036,24
33:20.4,-232,1008,24
33:20.5,-204,988,20
33:20.6,-184,976,20
33:20.8,-168,1012,12
33:20.9,-156,1068,-48
33:21.0,-140,1028,32
33:21.1,-140,1036,-4
33:21.2,-136,1044,-16
33:21.3,-136,1040,-12
33:21.4,-132,1060,4
33:21.5,-124,1056,-8
33:21.6,-104,1004,12
33:21.7,-100,996,32
33:21.8,-116,1064,32
33:21.9,-120,1056,-16
33:22.0,-112,1056,-16
33:22.1,-104,1052,-32
33:22.2,-100,1040,-32
33:22.3,-80,1040,-52
33:22.4,-72,1036,-20
33:22.5,-64,1036,-28
33:22.6,-48,1048,-28
33:22.7,-40,1032,-40
33:22.8,-32,1020,-16
33:22.9,-28,1040,-48
33:23.0,-20,1048,-32
33:23.1,-32,1100,-28
33:23.2,-40,1072,-48
33:23.3,-36,1060,-56
33:23.4,-28,1048,-48
33:23.5,-20,1040,-32
33:23.6,-24,1028,16
33:23.7,-48,1072,-80
33:23.8,-56,952,-68
33:23.9,-84,1032,-96
33:24.0,-88,1072,-24
33:24.1,-88,1124,-340
33:24.2,-124,1100,220
33:24.3,-204,1156,112
33:24.4,-52,1096,192
33:24.5,-164,1132,232
33:24.6,-340,1276,236
33:24.7,-28,1024,96
33:24.8,248,624,-316
33:24.9,412,288,244
33:25.1,108,516,76
33:25.2,4,928,324
33:25.3,-92,928,596
33:25.4,-124,1128,404
33:25.5,196,1004,316
33:25.6,76,944,284
33:25.7,208,784,-508
33:25.8,84,600,-600
33:25.9,144,1100,208
33:26.0,88,1096,56
33:26.1,-36,1144,256
33:26.2,-76,1136,240
33:26.3,-88,1096,24
33:26.4,-168,1208,-76
33:26.5,-232,900,356
33:26.6,-176,1040,100
33:26.7,-104,1140,-196
33:26.8,-176,1060,156
33:26.9,28,1036,144
33:27.0,148,1088,-256
33:27.1,140,836,-216
33:27.2,396,1120,72
33:27.3,304,940,56
33:27.4,328,1044,32
33:27.5,-40,1116,8
33:27.6,0,1172,192
33:27.7,16,1056,12
33:27.8,28,944,-104
33:27.9,28,976,20
33:28.0,28,1012,36
33:28.1,16,988,64
33:28.2,36,1024,48
33:28.3,64,1080,100
33:28.4,76,1112,72
33:28.5,92,1024,60
